kuroinu origa discordia dakimakura uncensored,1158593,RC1-Mod,11,AdultImage_Explicit##AdultImage_Suggestive##AdultImage_Suggestive,True,Labeler7##Labeler5##Labeler6,0.333333333333333,1,8/27/2019,0,0,https://i.ebayimg.com/images/g/08kAAOSwgcVbH~WV/s-l1600.jpg,https://www.ebay.com.au/itm/Kuroinu-Dakimakura-Olga-Discordia-Anime-Girl-Hugging-Body-Pillow-Case-Cover-59-/162996039037,STCAv2,415341,http://avatar-prod/CompareTwoResultQueryJudgments.aspx?job0=410625:1145509&job1=415341:1158593&qid=37031798&q=kuroinu+origa+discordia+dakimakura+uncensored,en-us Adult,7hyzRbBz6mpH5Q,11179971a66d4af51f5d7d31e97486de,8_Dup,0,8_Score,0,8_Final,0,8_Adjust,0,8_AX,2,8_R9,0,8_RX,254,0.1290409,0.588152647,8.631159E-08,1.17745E-06,0.9999987,1.46474E-08,,0.00270535028539598,,,0.33333333333333331,0.66666666666666663,0,en-us,Adult
rocco intimate castings gif,1155409,RC1-Prod,14,AdultImage_Suggestive##AdultImage_NonAdult##AdultImage_Suggestive##AdultImage_Hardcore##AdultImage_NonAdult##AdultImage_NonAdult##AdultImage_Hardcore##AdultImage_Hardcore##AdultImage_NonAdult,True,A5YNMUFWH5Z7K##A2PROU40R2DEL4##A2ECU5Y36XYC4R##A3HLZQNQ1O5SMC##A1WFF4C3MT89F4##A2NIP0KCI55TG9##Labeler8##Labeler5##Labeler1,0.001528764316,0.662070061747,8/22/2019,0,0,http://i.imgur.com/OYBsj.gif,http://peru.com/redes-sociales/otras-redes-sociales/gif-10-gifs-mas-sexys-historia-internet-noticia-442513,MTurk,414260,http://avatar-prod/CompareTwoResultQueryJudgments.aspx?job0=412971:1152185&job1=414260:1155409&qid=37130396&q=rocco+intimate+castings+gif,en-ca Adult,7rzLCqen9l/MJQ,7b606819a405c764d9190fe8b1e8f244,8_Dup,1,8_Score,1,8_Final,1,8_Adjust,1,8_AX,1,8_R9,73,8_RX,1,0.208940491,0.12688373,,,,,,0.019666582345962524,30F6F43E00000000FCC6173F000000003E54793F00000000F7A2143F00000000,0.4784408## 0## 0.59288## 0## 0.9739417## 0## 0.5806116## 0,0.33333333333333331,0.22222222222222221,0,en-ca,Adult
mythe daphne et apollon,1156637,RC1-Mod,17,AdultImage_Hardcore##AdultImage_NonAdult##AdultImage_NonAdult##AdultImage_NonAdult##AdultImage_NonAdult##AdultImage_NonAdult,True,Labeler2##Labeler4##Labeler1##Labeler7##Labeler6##Labeler5,0.166666666666667,0.166666666666667,8/26/2019,0,0,https://i.skyrock.net/6404/89466404/pics/3210637519_1_2_q1FmvOOe.jpg,https://pandora-etrefan-heart.skyrock.com/3210637519-HS-Croquis-d-Apollon-et-Daphne-mythologie-Grecque-HS.html,STCAv2,414711,http://avatar-prod/CompareTwoResultQueryJudgments.aspx?job0=411339:1147535&job1=414711:1156637&qid=37031862&q=mythe+daphne+et+apollon,fr-fr Adult,8uh5/j7nVsHdew,e7f646b1ba69d52316ff67a8ea3ed976,8_Dup,0,8_Score,0,8_Final,0,8_Adjust,0,8_AX,2,8_R9,0,8_RX,2,0.0664944649,0.06934784,,,,,,0.0051589901559054852,0A47133E000000008D6FA93B00000000A7FEE43E00000000C14F313C00000000,0.1438257## 0## 0.005170769## 0## 0.4472553## 0## 0.01082224## 0,0.16666666666666666,0,0,fr-fr,Adult
hetai comic book pre teen girls experimenting together,1155409,RC1-Prod,12,AdultImage_Explicit##AdultImage_Suggestive##AdultImage_Suggestive,True,Labeler4##Labeler8##Labeler6,0.333333333333333,1,8/22/2019,0,0,https://i.pinimg.com/originals/19/eb/fb/19ebfbff67c9648f4c43be58f660e251.jpg,https://www.pinterest.com/pin/422564377521848874/,STCAv2,414260,http://avatar-prod/CompareTwoResultQueryJudgments.aspx?job0=412971:1152185&job1=414260:1155409&qid=37129929&q=hetai+comic+book+pre+teen+girls+experimenting+together,en-ca Adult,9vsxjvJ/GK1QNA,19ebfbff67c9648f4c43be58f660e251,8_Dup,0,8_Score,0,8_Final,0,8_Adjust,0,8_AX,2,8_R9,0,8_RX,235,0.0326627642,0.203581274,0.9999964,1.938301E-06,1.624726E-06,1.035971E-09,8_A#TAB#2#TAB#8_R#TAB#87#TAB#8_O#TAB#2,0.0163631122559309,,,0.33333333333333331,0.66666666666666663,0,en-ca,Adult
poitrine nu,1156637,RC1-Mod,17,AdultImage_Explicit##AdultImage_Explicit##AdultImage_NonAdult,True,Labeler7##Labeler4##Labeler5,0.666666666666667,0.666666666666667,8/26/2019,0,0,https://bilder4.n-tv.de/img/incoming/crop18023271/9281323886-cImg_16_9-w1200/kendall-jenner.jpg,http://www.n-tv.de/leute/Kendall-Jenner-zeigt-ihr-Nippel-Piercing-article18023291.html,STCAv2,414711,http://avatar-prod/CompareTwoResultQueryJudgments.aspx?job0=411339:1147535&job1=414711:1156637&qid=6206500&q=poitrine+nu,fr-fr Adult,AlRc49HbRjrRkw,df7926cc05cbbb04c120d4090dd65fa5,8_Dup,0,8_Score,0,8_Final,0,8_Adjust,0,8_AX,2,8_R9,0,8_RX,2,0.153699249,0.162861571,,,,,,0.00028359951102174819,8234FE3D00000000DE3F463D00000000BA8CF93C00000000B1261A3C00000000,0.1241236## 0## 0.04840075## 0## 0.03046261## 0## 0.009408639## 0,0.66666666666666663,0,0,fr-fr,Adult
mythe daphne et apollon,1156637,RC1-Mod,28,AdultImage_EducationalNudity##AdultImage_NonAdult##AdultImage_NonAdult##AdultImage_Explicit##AdultImage_NonAdult##AdultImage_NonAdult,True,Labeler8##Labeler1##Labeler3##Labeler2##Labeler8##Labeler3,0.166666666666667,0.166666666666667,8/26/2019,0,0,http://www.christiankrumb-psychotherapie-paris.fr/wp-content/uploads/2017/07/Apollon.jpg,http://www.christiankrumb-psychotherapie-paris.fr/vivre-homme-une-voie-pour-les-hommes/carte-du-tendre-3-grandir-embrasser-le-ciel-2/carte-du-tendre-3-etre-capitaine-de-son-ame/,STCAv2,414711,http://avatar-prod/CompareTwoResultQueryJudgments.aspx?job0=411339:1147535&job1=414711:1156637&qid=37031862&q=mythe+daphne+et+apollon,fr-fr Adult,DLpnWk8JVH/zHg,34ebd3dc655edd90687f454430c631c5,8_Dup,0,8_Score,0,8_Final,0,8_Adjust,0,8_AX,2,8_R9,0,8_RX,3,0.0427611731,0.0563013926,9.447695E-07,3.853058E-06,0.9999952,1.709359E-08,,0.015112576074898243,CB1A033D00000000AA38F33C00000000E4E7133F0000000022384B3C00000000,0.03200797## 0## 0.02969011## 0## 0.5777571## 0## 0.01240352## 0,0.16666666666666666,0,0,fr-fr,Adult
wendy010,1158597,RC1-Mod,26,AdultImage_Explicit##AdultImage_Explicit##AdultImage_NonAdult,True,Labeler3##Labeler6##Labeler4,0.666666666666667,0.666666666666667,8/27/2019,0,0,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/5a96dc13-e4c7-4a15-a79c-376f1fa2c597/d3eg6s4-52d2d9c1-db09-4955-88bf-38395a8e2e99.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcLzVhOTZkYzEzLWU0YzctNGExNS1hNzljLTM3NmYxZmEyYzU5N1wvZDNlZzZzNC01MmQyZDljMS1kYjA5LTQ5NTUtODhiZi0zODM5NWE4ZTJlOTkuanBnIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXX0.MkKpWPbwrfFVW6E7yHmUIyImz88vLNVgE6ZfL1V-tw8,https://www.deviantart.com/photoport/art/Angelica-II-205668436,STCAv2,415342,http://avatar-prod/CompareTwoResultQueryJudgments.aspx?job0=411506:1147933&job1=415342:1158597&qid=37032736&q=wendy010,de-de Adult,DP8CLswaJSnl5Q,c55f3654b3c7ef41b6c905bb9e88fba2,8_Dup,0,8_Score,0,8_Final,0,8_Adjust,0,8_AX,2,8_R9,0,8_RX,2,0.0359545946,0.04827438,0.9999975,1.136847E-06,1.278272E-06,5.446432E-08,,0.016345366835594177,,,0.66666666666666663,0,0,de-de,Adult
rosee divine,1158593,RC1-Mod,19,AdultImage_Explicit##AdultImage_Explicit##AdultImage_Suggestive,True,Labeler7##Labeler8##Labeler5,0.666666666666667,1,8/27/2019,0,0,http://media-cache-ak0.pinimg.com/736x/07/97/85/079785f1b879adf589bdcc2ff067301e.jpg,http://www.ign.com/boards/threads/hit-it-dimepiece-edition.454087267/page-2,STCAv2,415341,http://avatar-prod/CompareTwoResultQueryJudgments.aspx?job0=410625:1145509&job1=415341:1158593&qid=1528320&q=rosee+divine,en-us Adult,H3VOkDF9y8EWOg,6b2db6ae0d5b92cfabf5cc06714a570b,8_Dup,254,8_Score,2,8_Final,58,8_Adjust,58,8_AX,2,8_R9,254,8_RX,254,0.03276395,0.6188045,,,,,,0.012876438908278942,,,0.66666666666666663,0.33333333333333331,0,en-us,Adult
girl all for fours,1156637,RC1-Mod,10,AdultImage_Explicit##AdultImage_Suggestive##AdultImage_NonAdult,True,Labeler4##Labeler5##Labeler3,0.333333333333333,0.666666666666667,8/26/2019,0,0,https://i.pinimg.com/736x/1e/cc/05/1ecc05c6e4780bb626873edeac431f15--southern-style-southern-charm.jpg,https://www.pinterest.com/pin/524599056574974113/,STCAv2,414711,http://avatar-prod/CompareTwoResultQueryJudgments.aspx?job0=411339:1147535&job1=414711:1156637&qid=37032695&q=girl+all+for+fours,fr-fr Adult,IZFANKTK5Z4BcA,7cb7d892605e563701b8f01562a4324c,8_Dup,0,8_Score,0,8_Final,0,8_Adjust,0,8_AX,2,8_R9,0,8_RX,254,0.153976962,0.923336565,4.421884E-07,2.245681E-05,0.9999771,2.868669E-08,,0.0094165811315178871,10AB3D3B0000000043E0333900000000D707193D000000009DA4CE3900000000,0.002894107## 0## 0.0001715431## 0## 0.03736099## 0## 0.0003941403## 0,0.33333333333333331,0.33333333333333331,0,fr-fr,Adult
wanderer nackt,1158597,RC1-Mod,29,AdultImage_Explicit##AdultImage_Explicit##AdultImage_Suggestive,True,Labeler2##Labeler5##Labeler7,0.666666666666667,1,8/27/2019,0,0,https://bilder.t-online.de/b/71/57/37/64/id_71573764/tid_da/immer-nackt-aber-selten-frei-stephen-peter-gough-.jpg,http://www.t-online.de/nachrichten/panorama/justiz/id_71573758/-nackter-wanderer-brite-verliert-rechtsstreit-um-nacktheit-als-menschenrecht.html,STCAv2,415342,http://avatar-prod/CompareTwoResultQueryJudgments.aspx?job0=411506:1147933&job1=415342:1158597&qid=37033387&q=wanderer+nackt,de-de Adult,IsmFlZVUsVGXww,59d2958193175bea4bd1d9d3eed916a4,8_Dup,0,8_Score,0,8_Final,0,8_Adjust,0,8_AX,2,8_R9,0,8_RX,2,0.08442973,0.228588551,,,,,,0.0076610725373029709,C64BC23D000000001CB99C3E00000000C741DD3D00000000E2ED7C3E00000000,0.09487109## 0## 0.3060998## 0## 0.1080356## 0## 0.2470012## 0,0.66666666666666663,0.33333333333333331,0,de-de,Adult
cardi b gangster bitch,1155409,RC1-Prod,2,AdultImage_Hardcore##AdultImage_Suggestive##AdultImage_NonAdult,True,Labeler1##Labeler8##Labeler5,0.333333333333333,0.666666666666667,8/22/2019,0,0,https://i.ytimg.com/vi/s-PDwGGX4TM/maxresdefault.jpg,http://www.youtube.com/watch?v=s-PDwGGX4TM,STCAv2,414260,http://avatar-prod/CompareTwoResultQueryJudgments.aspx?job0=412971:1152185&job1=414260:1155409&qid=37130358&q=cardi+b+gangster+bitch,en-ca Adult,JDjJIbPe+Lnhng,1aa93c0e12da4bcdae0127e3076bb14b,8_Dup,0,8_Score,0,8_Final,0,8_Adjust,0,8_AX,62,8_R9,0,8_RX,139,0.114711411,0.135545477,,,,,,0.0029468915890902281,,,0.33333333333333331,0.33333333333333331,0,en-ca,Adult
bbw grabs balls during sex,1158593,RC1-Mod,22,AdultImage_NonAdult##AdultImage_NonAdult##AdultImage_NonAdult##AdultImage_Explicit##AdultImage_Explicit##AdultImage_Explicit,True,Labeler5##Labeler6##Labeler7##Labeler5##Labeler2##Labeler4,0.5,0.5,8/27/2019,0,0,https://pbs.twimg.com/media/A-0djRoCQAEXiLp.jpg,https://twitter.com/yamonwright,STCAv2,415341,http://avatar-prod/CompareTwoResultQueryJudgments.aspx?job0=410625:1145509&job1=415341:1158593&qid=37031454&q=bbw+grabs+balls+during+sex,en-us Adult,KyEavlb39kxH/A,3c9bd524d568621d7245436c7081734c,,,,,,,,,,,,,,,0.1660331,0.469088525,,,,,,0.00082846992881968617,A84AE53E0000000034164D3F00000000F7215E3F0000000032CE223F00000000,0.4478352## 0## 0.80112## 0## 0.8677058## 0## 0.6359588## 0,0.5,0,0,en-us,Adult
old dominating,1155409,RC1-Prod,7,AdultImage_Hardcore##AdultImage_Hardcore##AdultImage_NonAdult,True,Labeler2##Labeler3##Labeler7,0.666666666666667,0.666666666666667,8/22/2019,0,0,https://i.pinimg.com/originals/60/70/0f/60700f02b778c9c0a1f6ffb897d34125.jpg,https://www.pinterest.com/pin/456130268497946200/,STCAv2,414260,http://avatar-prod/CompareTwoResultQueryJudgments.aspx?job0=412971:1152185&job1=414260:1155409&qid=37129988&q=old+dominating,en-ca Adult,MFRc38VKLx4YHg,f7aa217543da8a13cf65afd986fe3c30,8_Dup,0,8_Score,0,8_Final,0,8_Adjust,0,8_AX,47,8_R9,0,8_RX,193,0.09366616,0.17926304,0.9999945,3.174961E-06,2.110799E-06,7.46312E-08,,0.068214237689971924,,,0.66666666666666663,0,0,en-ca,Adult
rosee divine,1158593,RC1-Mod,9,AdultImage_Explicit##AdultImage_Explicit##AdultImage_Suggestive,True,Labeler4##Labeler3##Labeler8,0.666666666666667,1,8/27/2019,0,0,https://78.media.tumblr.com/56db1e0b128636cc98cc290a0c026eaf/tumblr_p5jhp5SETO1x69ak1o1_500.jpg,https://www.tumblr.com/search/rosee%20divine,STCAv2,415341,http://avatar-prod/CompareTwoResultQueryJudgments.aspx?job0=410625:1145509&job1=415341:1158593&qid=1528320&q=rosee+divine,en-us Adult,MFfNSeir+dLu6A,ccfb0f2738620ce5a9217de4c7f4fad2,8_Dup,1,8_Score,1,8_Final,1,8_Adjust,1,8_AX,1,8_R9,0,8_RX,254,0.0496370532,0.671193361,,,,,,0.038910165429115295,,,0.66666666666666663,0.33333333333333331,0,en-us,Adult
bodystockings,1158593,RC1-Mod,25,AdultImage_Explicit##AdultImage_Suggestive##AdultImage_Suggestive##AdultImage_Suggestive##AdultImage_Suggestive##AdultImage_NonAdult,True,Labeler5##Labeler3##Labeler2##Labeler1##Labeler3##Labeler8,0.166666666666667,0.833333333333333,8/27/2019,0,0,https://cbu01.alicdn.com/img/ibank/2015/458/158/2643851854_1004550155.jpg,http://www.ebay.co.uk/itm/Mesh-Big-Fishnet-Dress-Bodystockings-Body-Stocking-Bodysuit-Nightwear-Lingerie3-/201930053862,STCAv2,415341,http://avatar-prod/CompareTwoResultQueryJudgments.aspx?job0=410625:1145509&job1=415341:1158593&qid=9517747&q=bodystockings,en-us Adult,Oq8pxVM4Er/1mg,067d3a4c7d3b9d18f0b3c348f16a8804,8_Dup,0,8_Score,0,8_Final,0,8_Adjust,0,8_AX,2,8_R9,0,8_RX,11,0.0169731285,0.09014213,0.007787489,0.9920431,0.0001623843,7.12818E-06,8_A#TAB#2#TAB#8_R#TAB#170#TAB#8_O#TAB#2,0.0068461191840469837,58FC2D3D000000001864D039000000004246283E000000001F93423A00000000,0.04247698## 0## 0.0003974743## 0## 0.1643305## 0## 0.0007422435## 0,0.16666666666666666,0.66666666666666663,0,en-us,Adult
hetai comic book pre teen girls experimenting together,1155409,RC1-Prod,9,AdultImage_Explicit##AdultImage_Explicit##AdultImage_NonAdult,True,Labeler4##Labeler8##Labeler6,0.666666666666667,0.666666666666667,8/22/2019,0,0,https://i.pinimg.com/236x/35/21/44/35214467d9d93aa51565cc89b36934c4--disney-sexy-velma-dinkley.jpg,https://www.pinterest.com/bindherup1970/velma-is-hot-too/,STCAv2,414260,http://avatar-prod/CompareTwoResultQueryJudgments.aspx?job0=412971:1152185&job1=414260:1155409&qid=37129929&q=hetai+comic+book+pre+teen+girls+experimenting+together,en-ca Adult,QagYjZ+I/Lt3+A,87b60b0a8937ebcc8891b7eed78d9998,8_Dup,0,8_Score,0,8_Final,0,8_Adjust,0,8_AX,2,8_R9,0,8_RX,254,0.106107108,0.322948724,0.999993,2.966486E-06,4.088421E-06,2.504519E-08,8_A#TAB#2#TAB#8_R#TAB#208#TAB#8_O#TAB#2,0.029576783999800682,5D6F433B00000000FD09033D000000003EC3203E00000000B2E0FC3C00000000,0.002982102## 0## 0.03199195## 0## 0.1569948## 0## 0.03086886## 0,0.66666666666666663,0,0,en-ca,Adult
